symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
AAPL,2019-12-17 00:00:00+00:00,280.41,281.77,278.8,279.57,28575798,68.6770385471,69.0101250006,68.2827229661,68.4713086788,114303192,0.0,1.0
AAPL,2019-12-18 00:00:00+00:00,279.74,281.9,279.12,279.8,29024687,68.5129444854,69.0419641469,68.3610962493,68.527639476,116098748,0.0,1.0
AAPL,2019-12-19 00:00:00+00:00,280.02,281.18,278.95,279.5,24626947,68.5815211082,68.8656242597,68.3194604426,68.4541645231,98507788,0.0,1.0
AAPL,2019-12-20 00:00:00+00:00,279.44,282.65,278.56,282.23,69032743,68.4394695325,69.2256515293,68.2239430037,69.1227865952,276130972,0.0,1.0
AAPL,2019-12-23 00:00:00+00:00,284.0,284.25,280.37,280.53,24677883,69.5562888177,69.6175179452,68.6672418867,68.7064285283,98711532,0.0,1.0
AAPL,2019-12-24 00:00:00+00:00,284.27,284.89,282.92,284.69,12119714,69.6224162754,69.7742645115,69.291778987,69.7252812096,48478856,0.0,1.0
AAPL,2019-12-26 00:00:00+00:00,289.91,289.98,284.7,284.82,23334004,71.0037453914,71.020889547,69.7277303747,69.7571203559,93336016,0.0,1.0
AAPL,2019-12-27 00:00:00+00:00,289.8,293.97,288.12,291.12,36592936,70.9768045753,71.9981064216,70.5653448386,71.3000943684,146371744,0.0,1.0
AAPL,2019-12-30 00:00:00+00:00,291.52,292.69,285.22,289.46,36059614,71.3980609723,71.6846132889,69.8550869598,70.8935329619,144238456,0.0,1.0
AAPL,2019-12-31 00:00:00+00:00,293.65,293.68,289.52,289.93,25247625,71.9197331385,71.9270806338,70.9082279525,71.0086437216,100990500,0.0,1.0
AAPL,2020-01-02 00:00:00+00:00,300.35,300.6,295.19,296.24,33911864,73.5606737549,73.6219028824,72.2969045637,72.5540668992,135647456,0.0,1.0
AAPL,2020-01-03 00:00:00+00:00,297.43,300.58,296.5,297.15,36633878,72.845517546,73.6170045522,72.6177451917,72.7769409232,146535512,0.0,1.0
AAPL,2020-01-06 00:00:00+00:00,299.8,299.96,292.75,293.79,29644644,73.4259696745,73.4651563161,71.6993082795,71.9540214498,118578576,0.0,1.0
AAPL,2020-01-07 00:00:00+00:00,298.39,300.9,297.48,299.84,27877655,73.0806373955,73.6953778354,72.8577633715,73.4357663349,111510620,0.0,1.0
AAPL,2020-01-08 00:00:00+00:00,303.19,304.44,297.16,297.16,33090946,74.2562366431,74.5623822805,72.7793900883,72.7793900883,132363784,0.0,1.0
AAPL,2020-01-09 00:00:00+00:00,309.63,310.43,306.2,307.24,42621542,75.833498967,76.0294321749,74.993435338,75.2481485083,170486168,0.0,1.0
AAPL,2020-01-10 00:00:00+00:00,310.33,312.67,308.25,310.6,35217272,76.0049405239,76.5780451572,75.4955141833,76.0710679816,140869088,0.0,1.0
AAPL,2020-01-13 00:00:00+00:00,316.96,317.07,311.15,311.64,30028742,77.6287369847,77.6556778008,76.2057720621,76.3257811519,120114968,0.0,1.0
AAPL,2020-01-14 00:00:00+00:00,312.68,317.57,312.17,316.7,40653457,76.5804943223,77.7781360558,76.4555869022,77.5650586921,162613828,0.0,1.0
AAPL,2020-01-15 00:00:00+00:00,311.34,315.5,309.55,311.85,30480882,76.252306199,77.2711588802,75.8139056462,76.377213619,121923528,0.0,1.0
AAPL,2020-01-16 00:00:00+00:00,315.24,315.7,312.09,313.59,27207254,77.2074805877,77.3201421822,76.4359935814,76.8033683463,108829016,0.0,1.0
AAPL,2020-01-17 00:00:00+00:00,318.73,318.74,315.0,316.27,34454117,78.0622392073,78.0646883724,77.1487006253,77.4597445929,137816468,0.0,1.0
AAPL,2020-01-21 00:00:00+00:00,316.57,319.02,316.0,317.19,27235039,77.5332195459,78.1332649952,77.3936171352,77.685067782,108940156,0.0,1.0
AAPL,2020-01-22 00:00:00+00:00,317.7,319.99,317.31,318.58,25458115,77.8099752021,78.3708340098,77.7144577632,78.0255017308,101832460,0.0,1.0
AAPL,2020-01-23 00:00:00+00:00,319.23,319.56,315.65,317.92,26117993,78.1846974623,78.2655199105,77.3078963567,77.8638568343,104471972,0.0,1.0
AAPL,2020-01-24 00:00:00+00:00,318.31,323.33,317.52,320.25,36634380,77.9593742731,79.1888551529,77.7658902303,78.4345123024,146537520,0.0,1.0
AAPL,2020-01-27 00:00:00+00:00,308.95,311.77,304.88,310.06,40485005,75.6669557403,76.3576202982,74.6701455449,75.9388130663,161940020,0.0,1.0
AAPL,2020-01-28 00:00:00+00:00,317.69,318.4,312.19,312.6,40558486,77.807526037,77.981416759,76.4604852324,76.5609010015,162233944,0.0,1.0
AAPL,2020-01-29 00:00:00+00:00,324.34,327.85,321.38,324.45,54149928,79.436220828,80.2958777778,78.7112679586,79.463161644,216599712,0.0,1.0
AAPL,2020-01-30 00:00:00+00:00,323.87,324.09,318.75,320.54,31685808,79.3211100683,79.3749917005,78.0671375375,78.5055380902,126743232,0.0,1.0
AAPL,2020-01-31 00:00:00+00:00,309.51,322.68,308.29,320.93,49897096,75.8041089858,79.0296594215,75.5053108437,78.6010555291,199588384,0.0,1.0
AAPL,2020-02-03 00:00:00+00:00,308.66,313.49,302.22,304.3,43496401,75.5959299524,76.7788766953,74.0186676285,74.5280939691,173985604,0.0,1.0
AAPL,2020-02-04 00:00:00+00:00,318.85,319.64,313.63,315.31,34154134,78.0916291885,78.2851132313,76.8131650067,77.2246247434,136616536,0.0,1.0
AAPL,2020-02-05 00:00:00+00:00,321.45,324.76,318.95,323.52,29706718,78.7284121143,79.5390857621,78.1161208395,79.2353892898,118826872,0.0,1.0
AAPL,2020-02-06 00:00:00+00:00,325.21,325.22,320.26,322.57,26356385,79.6492981916,79.6517473567,78.4369614675,79.0027186054,105425540,0.0,1.0
AAPL,2020-02-07 00:00:00+00:00,320.03,323.4,318.0,322.37,29421012,78.5692163828,79.3965708784,78.0708396392,79.1436999198,117684048,0.77,1.0
AAPL,2020-02-10 00:00:00+00:00,321.55,321.55,313.85,314.18,27337215,78.9423851761,78.9423851761,77.0519906313,77.1330075404,109348860,0.0,1.0
AAPL,2020-02-11 00:00:00+00:00,319.61,323.9,318.71,323.6,23580780,78.4661039531,79.5193237709,78.2451487466,79.4456720354,94323120,0.0,1.0
AAPL,2020-02-12 00:00:00+00:00,327.2,327.22,321.47,321.47,28432573,80.3294928615,80.3344029772,78.9227447133,78.9227447133,113730292,0.0,1.0
AAPL,2020-02-13 00:00:00+00:00,324.87,326.22,323.35,324.19,23686892,79.7574643824,80.0888971922,79.3842955891,79.5905204485,94747568,0.0,1.0
AAPL,2020-02-14 00:00:00+00:00,324.95,325.98,322.85,324.74,20028447,79.7771048452,80.0299758038,79.2615426966,79.7255486303,80113788,0.0,1.0
AAPL,2020-02-18 00:00:00+00:00,319.0,319.75,314.61,315.36,38190545,78.3163454242,78.500474763,77.238575028,77.4227043667,152762180,0.0,1.0
AAPL,2020-02-19 00:00:00+00:00,323.62,324.57,320.0,320.0,23495991,79.4505821511,79.6838126469,78.5618512093,78.5618512093,93983964,0.0,1.0
AAPL,2020-02-20 00:00:00+00:00,320.3,324.65,318.21,322.63,25141489,78.6355029448,79.7034531097,78.1223958541,79.2075314239,100565956,0.0,1.0
AAPL,2020-02-21 00:00:00+00:00,313.05,320.45,310.5,318.62,32426415,76.8555860033,78.6723288125,76.2295462515,78.2230532259,129705660,0.0,1.0
AAPL,2020-02-24 00:00:00+00:00,298.18,304.18,289.23,297.26,55548828,73.2049149799,74.6779496901,71.0076382039,72.9790496577,222195312,0.0,1.0
AAPL,2020-02-25 00:00:00+00:00,288.08,302.53,286.13,300.95,57668364,70.7253065512,74.2728651448,70.2465702703,73.8849660045,230673456,0.0,1.0
AAPL,2020-02-26 00:00:00+00:00,292.65,297.88,286.5,286.53,49678431,71.8472679887,73.1312632444,70.3374074108,70.3447725844,198713724,0.0,1.0
AAPL,2020-02-27 00:00:00+00:00,273.52,286.0,272.96,281.1,80151381,67.1507423211,70.2146545183,67.0132590815,69.0116761716,320605524,0.0,1.0
AAPL,2020-02-28 00:00:00+00:00,273.36,278.41,256.37,257.26,106721230,67.1114613955,68.3512656099,62.9403181079,63.1588182566,426884920,0.0,1.0
AAPL,2020-03-02 00:00:00+00:00,298.81,301.44,277.72,282.28,85349339,73.3595836245,74.0052638391,68.1818666183,69.301372998,341397356,0.0,1.0
AAPL,2020-03-03 00:00:00+00:00,289.32,304.0,285.8,303.67,79868852,71.0297337246,74.6337586488,70.1655533613,74.5527417398,319475408,0.0,1.0
AAPL,2020-03-04 00:00:00+00:00,302.74,303.4,293.13,296.44,54794568,74.3244213597,74.4864551778,71.9651107655,72.777734914,219178272,0.0,1.0
AAPL,2020-03-05 00:00:00+00:00,292.92,299.55,291.41,295.52,46893219,71.9135545507,73.5412579054,71.5428408153,72.5518695918,187572876,0.0,1.0
AAPL,2020-03-06 00:00:00+00:00,289.03,290.82,281.23,282.0,56544246,70.9585370469,71.3979924021,69.0435919237,69.2326313782,226176984,0.0,1.0
AAPL,2020-03-09 00:00:00+00:00,266.17,278.09,263.0,263.75,71686208,65.3462748012,68.2727037587,64.5680214626,64.7521508014,286744832,0.0,1.0
AAPL,2020-03-10 00:00:00+00:00,285.34,286.44,269.37,277.14,71322520,70.0526207002,70.3226770637,66.1318933133,68.0394732629,285290080,0.0,1.0
AAPL,2020-03-11 00:00:00+00:00,275.43,281.22,271.86,277.39,64094970,67.6196583705,69.0411368659,66.743202718,68.1008497092,256379880,0.0,1.0
AAPL,2020-03-12 00:00:00+00:00,248.23,270.0,248.0,255.94,104618517,60.9419010177,66.2865619578,60.8854346872,62.8347506203,418474068,0.0,1.0
AAPL,2020-03-13 00:00:00+00:00,277.97,279.92,252.95,264.89,92683032,68.2432430645,68.7219793453,62.1006883231,65.0320273963,370732128,0.0,1.0
AAPL,2020-03-16 00:00:00+00:00,242.21,259.08,240.0,241.95,80605865,59.4639561919,63.6056387853,58.921388407,59.4001246878,322423460,0.0,1.0
AAPL,2020-03-17 00:00:00+00:00,252.86,257.61,238.4,247.51,81013965,62.0785928024,63.2447452813,58.5285791509,60.7651368525,324055860,0.0,1.0
AAPL,2020-03-18 00:00:00+00:00,246.67,250.0,237.12,239.77,75058406,60.5589119931,61.3764462572,58.2143317461,58.8649220764,300233624,0.0,1.0
AAPL,2020-03-19 00:00:00+00:00,244.78,252.84,242.61,247.39,67964255,60.0949060594,62.0736826867,59.5621585059,60.7356761583,271857020,0.0,1.0
AAPL,2020-03-20 00:00:00+00:00,229.24,251.83,228.0,247.18,100423346,56.27974616,61.8257218439,55.9753189866,60.6841199435,401693384,0.0,1.0
AAPL,2020-03-23 00:00:00+00:00,224.37,228.5,212.61,228.08,84188208,55.084132987,56.0980718791,52.196984955,55.9949594494,336752832,0.0,1.0
AAPL,2020-03-24 00:00:00+00:00,246.88,247.69,234.3,236.36,71882773,60.610468208,60.8093278938,57.5220054323,58.0277473495,287531092,0.0,1.0
AAPL,2020-03-25 00:00:00+00:00,245.52,258.25,244.3,250.75,75900510,60.2765803403,63.4018689837,59.9770632826,61.560575596,303602040,0.0,1.0
AAPL,2020-03-26 00:00:00+00:00,258.44,258.68,246.36,246.52,63140169,63.4485150829,63.5074364713,60.4828051997,60.5220861253,252560676,0.0,1.0
AAPL,2020-03-27 00:00:00+00:00,247.74,255.87,247.05,252.75,51054153,60.8216031831,62.8175652154,60.6522041914,62.0515871661,204216612,0.0,1.0
AAPL,2020-03-30 00:00:00+00:00,254.81,255.52,249.4,250.74,41994110,62.5573290832,62.7316381906,61.2291427862,61.5581205382,167976440,0.0,1.0
AAPL,2020-03-31 00:00:00+00:00,254.29,262.49,252.0,255.6,49250501,62.429666075,64.4428135123,61.8674578273,62.7512786534,197002004,0.0,1.0
AAPL,2020-04-01 00:00:00+00:00,240.91,248.72,239.13,246.5,44054638,59.1447986713,61.0621988524,58.707798374,60.5171760096,176218552,0.0,1.0
AAPL,2020-04-02 00:00:00+00:00,244.93,245.15,236.9,240.34,41483493,60.1317319272,60.1857431999,58.1603204734,59.0048603739,165933972,0.0,1.0
AAPL,2020-04-03 00:00:00+00:00,241.41,245.7,238.97,242.8,32470017,59.2675515638,60.3207713816,58.6685174484,59.608804605,129880068,0.0,1.0
AAPL,2020-04-06 00:00:00+00:00,262.47,263.11,249.38,250.9,50455071,64.4379033966,64.595027099,61.2242326705,61.5974014638,201820284,0.0,1.0
AAPL,2020-04-07 00:00:00+00:00,259.43,271.7,259.0,270.8,50721831,63.6915658101,66.7039217924,63.5859983225,66.4829665859,202887324,0.0,1.0
AAPL,2020-04-08 00:00:00+00:00,266.07,267.37,261.23,262.74,42223821,65.3217242227,65.6408817432,64.1334762231,64.5041899585,168895284,0.0,1.0
AAPL,2020-04-09 00:00:00+00:00,267.99,270.07,264.7,268.7,40529123,65.7930953299,66.3037473628,64.9853812972,65.9674044373,162116492,0.0,1.0
AAPL,2020-04-13 00:00:00+00:00,273.25,273.7,265.83,268.31,32755731,67.0844557592,67.1949333624,65.2628028343,65.8716571811,131022924,0.0,1.0
AAPL,2020-04-14 00:00:00+00:00,287.05,288.25,278.05,280.0,48748672,70.4724355926,70.7670425346,68.2628835273,68.7416198081,194994688,0.0,1.0
AAPL,2020-04-15 00:00:00+00:00,284.43,286.33,280.63,282.4,32788641,69.8292104358,70.2956714274,68.8962884527,69.3308336922,131154564,0.0,1.0
AAPL,2020-04-16 00:00:00+00:00,286.69,288.2,282.35,287.38,39281290,70.38405351,70.7547672454,69.3185584029,70.5534525016,157125160,0.0,1.0
AAPL,2020-04-17 00:00:00+00:00,282.8,286.95,276.86,284.69,53812478,69.4290360062,70.4478850141,67.9707316431,69.8930419399,215249912,0.0,1.0
AAPL,2020-04-20 00:00:00+00:00,276.93,281.68,276.85,277.95,32503750,67.9879170481,69.154069527,67.9682765853,68.2383329488,130015000,0.0,1.0
AAPL,2020-04-21 00:00:00+00:00,268.37,277.25,265.43,276.28,45247893,65.8863875282,68.0664788993,65.1646005202,67.8283382878,180991572,0.0,1.0
AAPL,2020-04-22 00:00:00+00:00,276.1,277.9,272.2,273.61,29264342,67.7841472465,68.2260576596,66.8266746849,67.1728378418,117057368,0.0,1.0
AAPL,2020-04-23 00:00:00+00:00,275.03,281.75,274.87,275.87,31203582,67.5214560565,69.1712549319,67.4821751309,67.7276809159,124814328,0.0,1.0
AAPL,2020-04-24 00:00:00+00:00,282.97,283.01,277.0,277.2,31627183,69.4707719897,69.4805922211,68.005102453,68.05420361,126508732,0.0,1.0
AAPL,2020-04-27 00:00:00+00:00,283.17,284.54,279.95,281.8,29271893,69.5198731467,69.8562160721,68.7293445189,69.1835302212,117087572,0.0,1.0
AAPL,2020-04-28 00:00:00+00:00,278.58,285.83,278.2,285.08,28001187,68.3930015934,70.1729185348,68.2997093951,69.9887891961,112004748,0.0,1.0
AAPL,2020-04-29 00:00:00+00:00,287.73,289.67,283.89,284.73,34320204,70.6393795264,71.1156607493,69.6966373119,69.9028621713,137280816,0.0,1.0
AAPL,2020-04-30 00:00:00+00:00,293.8,294.53,288.35,289.96,45765968,72.1295996415,72.3088188646,70.7915931131,71.186857427,183063872,0.0,1.0
AAPL,2020-05-01 00:00:00+00:00,289.07,299.0,285.85,286.25,60154175,70.9683572783,73.4062297237,70.1778286505,70.2760309645,240616700,0.0,1.0
AAPL,2020-05-04 00:00:00+00:00,293.16,293.69,286.32,289.17,33391986,71.9724759391,72.1025940052,70.2932163695,70.9929078568,133567944,0.0,1.0
AAPL,2020-05-05 00:00:00+00:00,297.56,301.0,294.46,295.06,36937795,73.0527013932,73.8972412937,72.2916334596,72.4389369307,147751180,0.0,1.0
AAPL,2020-05-06 00:00:00+00:00,300.63,303.24,298.87,300.46,35583438,73.8064041533,74.4471742522,73.3743139716,73.7646681698,142333752,0.0,1.0
AAPL,2020-05-07 00:00:00+00:00,303.74,305.17,301.97,303.22,28803764,74.5699271447,74.9210004173,74.1353819052,74.4422641365,115215056,0.0,1.0
AAPL,2020-05-08 00:00:00+00:00,310.13,310.35,304.29,305.64,33511985,76.3400238548,76.3941779361,74.9024791499,75.2347882855,134047940,0.82,1.0
AAPL,2020-05-11 00:00:00+00:00,315.01,317.05,307.24,308.1,36486561,77.541259841,78.043415868,75.6286361498,75.8403293769,145946244,0.0,1.0
AAPL,2020-05-12 00:00:00+00:00,311.41,319.69,310.91,317.83,40575263,76.6551021462,78.6932648442,76.5320246886,78.2354167019,162301052,0.0,1.0
AAPL,2020-05-13 00:00:00+00:00,307.65,315.95,303.21,312.15,50155639,75.729559665,77.7726454613,74.6366318415,76.8372567835,200622556,0.0,1.0
AAPL,2020-05-14 00:00:00+00:00,309.54,309.79,301.53,304.51,39732269,76.1947924548,76.2563311836,74.2230915839,74.9566332313,158929076,0.0,1.0
AAPL,2020-05-15 00:00:00+00:00,307.71,307.9,300.21,300.35,41587094,75.74432896,75.7910983938,73.8981670959,73.932628784,166348376,0.0,1.0
AAPL,2020-05-18 00:00:00+00:00,314.96,316.5,310.32,313.17,33843125,77.5289520952,77.9080306647,76.3867932887,77.088334797,135372500,0.0,1.0
AAPL,2020-05-19 00:00:00+00:00,313.14,318.52,313.01,315.03,25432385,77.0809501496,78.4052635934,77.0489500106,77.5461829393,101729540,0.0,1.0
AAPL,2020-05-20 00:00:00+00:00,319.23,319.52,316.52,316.68,27876215,78.5800335832,78.6514185086,77.912953763,77.9523385494,111504860,0.0,1.0
AAPL,2020-05-21 00:00:00+00:00,316.85,320.89,315.87,318.66,25672211,77.994184885,78.9886507424,77.7529530681,78.4397252815,102688844,0.0,1.0
AAPL,2020-05-22 00:00:00+00:00,318.89,319.23,315.35,315.77,20450754,78.496340912,78.5800335832,77.6249525122,77.7283375766,81803016,0.0,1.0
AAPL,2020-05-26 00:00:00+00:00,316.73,324.24,316.5,323.5,31380454,77.9646462952,79.8132697084,77.9080306647,79.6311150712,125521816,0.0,1.0
AAPL,2020-05-27 00:00:00+00:00,318.11,318.71,313.09,316.14,28236274,78.3043400782,78.4520330273,77.0686424038,77.8194148952,112945096,0.0,1.0
AAPL,2020-05-28 00:00:00+00:00,318.25,323.44,315.63,316.77,33449103,78.3388017663,79.6163457762,77.6938758884,77.9744924918,133796412,0.0,1.0
AAPL,2020-05-29 00:00:00+00:00,317.94,321.15,316.47,319.25,38399532,78.2624937426,79.0526510204,77.9006460172,78.5849566815,153598128,0.0,1.0
AAPL,2020-06-01 00:00:00+00:00,321.85,322.35,317.21,317.75,20254653,79.2249594611,79.3480369187,78.0828006545,78.2157243087,81018612,0.0,1.0
AAPL,2020-06-02 00:00:00+00:00,323.34,323.44,318.93,320.75,21910704,79.5917302847,79.6163457762,78.5061871086,78.9541890543,87642816,0.0,1.0
AAPL,2020-06-03 00:00:00+00:00,325.12,326.2,322.3,324.66,26122804,80.0298860338,80.2957333422,79.3357291729,79.9166547728,104491216,0.0,1.0
AAPL,2020-06-04 00:00:00+00:00,322.32,325.62,320.78,324.39,21890091,79.3406522712,80.1529634914,78.9615737018,79.8501929457,87560364,0.0,1.0
AAPL,2020-06-05 00:00:00+00:00,331.5,331.75,323.23,323.35,34312550,81.6003543928,81.6618931217,79.564653244,79.5941918339,137250200,0.0,1.0
AAPL,2020-06-08 00:00:00+00:00,333.46,333.6,327.32,330.25,23913634,82.0828180267,82.1172797148,80.5714268473,81.2926607488,95654536,0.0,1.0
AAPL,2020-06-09 00:00:00+00:00,343.99,345.61,332.01,332.14,36928091,84.6748292839,85.0736002465,81.7258933996,81.7578935386,147712364,0.0,1.0
AAPL,2020-06-10 00:00:00+00:00,352.84,354.77,346.09,347.9,41662938,86.8533002835,87.3283792698,85.1917546058,85.6372950023,166651752,0.0,1.0
AAPL,2020-06-11 00:00:00+00:00,335.9,351.06,335.48,349.31,50415613,82.6834360198,86.4151445344,82.5800509554,85.9843734328,201662452,0.0,1.0
AAPL,2020-06-12 00:00:00+00:00,338.8,347.8,334.22,344.72,50036513,83.3972852739,85.6126795108,82.2698957622,84.854522372,200146052,0.0,1.0
AAPL,2020-06-15 00:00:00+00:00,342.99,345.68,332.58,333.25,34702230,84.4286743686,85.0908310906,81.8662017013,82.0311254945,138808920,0.0,1.0
AAPL,2020-06-16 00:00:00+00:00,352.08,353.2,344.72,351.46,41357182,86.6662225479,86.941916053,84.854522372,86.5136065005,165428728,0.0,1.0
AAPL,2020-06-17 00:00:00+00:00,351.59,355.4,351.09,355.15,28601626,86.5456066395,87.4834568664,86.4225291819,87.4219181376,114406504,0.0,1.0
AAPL,2020-06-18 00:00:00+00:00,351.73,353.45,349.22,351.41,24205096,86.5800683276,87.0034547818,85.9622194904,86.5012987547,96820384,0.0,1.0
AAPL,2020-06-19 00:00:00+00:00,349.72,356.56,345.15,354.64,66118952,86.085296948,87.7689965681,84.9603689855,87.2963791309,264475808,0.0,1.0
AAPL,2020-06-22 00:00:00+00:00,358.87,359.46,351.15,351.34,33861316,88.3376144222,88.4828458222,86.4372984768,86.4840679107,135445264,0.0,1.0
AAPL,2020-06-23 00:00:00+00:00,366.53,372.38,362.27,364.0,53038869,90.2231610727,91.6631673267,89.1745411339,89.6003891372,212155476,0.0,1.0
AAPL,2020-06-24 00:00:00+00:00,360.06,368.79,358.52,365.0,48155849,88.6305387713,90.7794711811,88.2514602019,89.8465440525,192623396,0.0,1.0
AAPL,2020-06-25 00:00:00+00:00,364.84,365.0,357.57,360.7,34380628,89.807159266,89.8465440525,88.0176130324,88.788077917,137522512,0.0,1.0
AAPL,2020-06-26 00:00:00+00:00,353.63,365.32,353.02,364.41,51314211,87.0477626665,89.9253136253,86.8976081682,89.7013126525,205256844,0.0,1.0
AAPL,2020-06-29 00:00:00+00:00,361.78,362.1736,351.28,353.25,32661519,89.0539252255,89.1508118001,86.4692986157,86.9542237987,130646076,0.0,1.0
AAPL,2020-06-30 00:00:00+00:00,364.8,365.98,360.0,360.08,35055821,89.7973130694,90.0877758694,88.6157694764,88.6354618696,140223284,0.0,1.0
AAPL,2020-07-01 00:00:00+00:00,364.11,367.36,363.91,365.12,27690454,89.6274661779,90.4274696524,89.5782351949,89.8760826423,110761816,0.0,1.0
AAPL,2020-07-02 00:00:00+00:00,364.11,370.47,363.64,367.85,28814516,89.6274661779,91.1930114387,89.5117733678,90.5480855608,115258064,0.0,1.0
AAPL,2020-07-06 00:00:00+00:00,373.85,375.78,369.87,370.0,29745936,92.0250150521,92.5000940384,91.0453184895,91.0773186285,118983744,0.0,1.0
AAPL,2020-07-07 00:00:00+00:00,372.69,378.62,372.23,375.41,28206999,91.7394753504,93.1991739976,91.6262440894,92.4090167198,112827996,0.0,1.0
AAPL,2020-07-08 00:00:00+00:00,381.37,381.5,376.36,376.72,29274479,93.8761000145,93.9081001535,92.6428638893,92.7314796587,117097916,0.0,1.0
AAPL,2020-07-09 00:00:00+00:00,383.01,385.27,378.69,385.05,31420357,94.2797940754,94.8361041838,93.2164048417,94.7819501025,125681428,0.0,1.0
AAPL,2020-07-10 00:00:00+00:00,383.68,383.92,378.82,381.34,22564330,94.4447178686,94.5037950483,93.2484049807,93.868715367,90257320,0.0,1.0
AAPL,2020-07-13 00:00:00+00:00,381.91,399.82,381.03,389.06,47913079,94.0090236687,98.4176582001,93.7924073433,95.7690313125,191652316,0.0,1.0
AAPL,2020-07-14 00:00:00+00:00,388.23,389.02,375.51,379.36,42748119,95.5647227328,95.7591851159,92.4336322113,93.3813286349,170992476,0.0,1.0
AAPL,2020-07-15 00:00:00+00:00,390.9,396.99,385.96,395.96,38306874,96.2219563565,97.7210397901,95.0059510753,97.4675002274,153227496,0.0,1.0
AAPL,2020-07-16 00:00:00+00:00,386.09,389.62,383.62,386.25,27645927,95.0379512143,95.906878065,94.4299485737,95.0773360007,110583708,0.0,1.0
AAPL,2020-07-17 00:00:00+00:00,385.31,388.59,383.36,387.95,23046755,94.8459503804,95.6533385023,94.3659482958,95.4957993566,92187020,0.0,1.0
AAPL,2020-07-20 00:00:00+00:00,393.43,394.0,384.25,385.67,22397208,96.8447282919,96.9850365936,94.5850261703,94.9345661499,89588832,0.0,1.0
AAPL,2020-07-21 00:00:00+00:00,388.0,397.0,386.97,396.69,25627347,95.5081071023,97.7235013393,95.2545675397,97.6471933155,102509388,0.0,1.0
AAPL,2020-07-22 00:00:00+00:00,389.09,391.9,386.41,386.77,22250413,95.7764159599,96.4681112717,95.1167207872,95.2053365566,89001652,0.0,1.0
AAPL,2020-07-23 00:00:00+00:00,371.38,388.31,368.039,387.9935,49251108,91.4170124115,95.5844151261,90.5946088398,95.5065070954,197004432,0.0,1.0
AAPL,2020-07-24 00:00:00+00:00,370.46,371.88,356.58,363.95,46359716,91.1905498895,91.5400898691,87.7739196664,89.5880813915,185438864,0.0,1.0
AAPL,2020-07-27 00:00:00+00:00,379.24,379.62,373.92,374.84,30303548,93.3517900451,93.4453289129,92.0422458962,92.2687084181,121214192,0.0,1.0
AAPL,2020-07-28 00:00:00+00:00,373.01,378.1986,372.99,377.47,25906375,91.8182449233,93.0954443164,91.813321825,92.9160958452,103625500,0.0,1.0
AAPL,2020-07-29 00:00:00+00:00,380.16,380.92,374.85,375.0,22582314,93.5782525671,93.7653303026,92.2711699673,92.3080932046,90329256,0.0,1.0
AAPL,2020-07-30 00:00:00+00:00,384.76,385.19,375.07,376.75,39532505,94.7105651771,94.8164117906,92.3253240486,92.7388643062,158130020,0.0,1.0
AAPL,2020-07-31 00:00:00+00:00,425.04,425.66,403.3,411.535,93573867,104.6256851618,104.7783012092,99.2742773051,101.3013630319,374295468,0.0,1.0
AAPL,2020-08-03 00:00:00+00:00,435.75,446.5457,431.57,432.8,77037847,107.2620043037,109.9194189219,106.2330767581,106.5358473038,308151388,0.0,1.0
AAPL,2020-08-04 00:00:00+00:00,438.66,443.16,433.55,436.53,43198092,107.978315107,109.0860122254,106.7204634903,107.4540051376,172792368,0.0,1.0
AAPL,2020-08-05 00:00:00+00:00,440.25,441.57,435.59,437.51,30497988,108.3697014222,108.6946259103,107.2226195173,107.6952369545,121991952,0.0,1.0
AAPL,2020-08-06 00:00:00+00:00,455.61,457.65,439.19,441.62,50607225,112.1506409198,112.6527969469,108.1087772121,108.706933656,202428900,0.0,1.0
AAPL,2020-08-07 00:00:00+00:00,444.45,454.7,441.17,452.82,49511403,109.6053990965,112.1331420164,108.7965213622,111.6695169736,198045612,0.82,1.0
AAPL,2020-08-10 00:00:00+00:00,450.91,455.1,440.0,450.4,53100856,111.1984936587,112.2317856426,108.5079887557,111.0727230354,212403424,0.0,1.0
AAPL,2020-08-11 00:00:00+00:00,437.5,449.93,436.4267,447.875,46975594,107.8914660923,110.9568167747,107.6267805825,110.4500351454,187902376,0.0,1.0
AAPL,2020-08-12 00:00:00+00:00,452.04,453.1,441.19,441.99,41486205,111.4771619026,111.7385675119,108.8014535435,108.9987407958,165944820,0.0,1.0
AAPL,2020-08-13 00:00:00+00:00,460.04,464.17,455.71,457.72,52520516,113.4500344254,114.4685298653,112.3822171724,112.8779013938,210082064,0.0,1.0
AAPL,2020-08-14 00:00:00+00:00,459.63,460.0,452.18,459.315,41391302,113.3489247086,113.4401700628,111.5116871717,113.271242853,165565208,0.0,1.0
AAPL,2020-08-17 00:00:00+00:00,458.43,464.35,455.8501,464.25,29431414,113.0529938302,114.5129194971,112.4167671025,114.4882585906,117725656,0.0,1.0
AAPL,2020-08-18 00:00:00+00:00,462.25,464.0,456.03,457.41,26408385,113.9950404598,114.4266063242,112.4611320733,112.8014525835,105633540,0.0,1.0
AAPL,2020-08-19 00:00:00+00:00,462.83,468.65,462.44,463.933,36384502,114.1380737177,115.5733384781,114.0418961823,114.4100835168,145538008,0.0,1.0
